"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","8300","0.0-0.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","25734","0.0-1.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","[{""page_index"":0,""viewing_time"":17433}]","17433","","","","","","","","","","","","","",""
"","","","","","instructions","2","27922","0.0-2.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","[{""page_index"":0,""viewing_time"":2188}]","2188","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","34937","0.0-3.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","5965","","","","","","","","","","","","","",""
"","","","","","instructions","4","36218","0.0-4.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","[{""page_index"":0,""viewing_time"":1280}]","1281","","","","","","","","","","","","","",""
"","","","","","instructions","5","38212","0.0-5.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","[{""page_index"":0,""viewing_time"":1993}]","1993","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","42220","0.0-6.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","44178","0.0-7.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","1957","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","48183","0.0-8.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","50986","0.0-9.0","6972F22F718946CC8DBB689A45FAC7E5","019cfc8f-e8ff-72c2-b3dc-cdae91d69dd8","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","2803","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
