"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","70332","0.0-0.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","","","","","","","","","","","","",""
"","","","","","instructions","1","76445","0.0-1.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":6113}]","6113","","","","","","","","","","",""
"","","","","","instructions","2","81097","0.0-2.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":4650}]","4651","","","","","","","","","","",""
"true","","","","","fullscreen","3","85795","0.0-3.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","","3696","","","","","","","","","","",""
"","","","","","instructions","4","98655","0.0-4.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":12859}]","12859","","","","","","","","","","",""
"","","","","","instructions","5","100851","0.0-5.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":2196}]","2197","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","104862","0.0-6.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","107730","0.0-7.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","","2867","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","111739","0.0-8.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","113843","0.0-9.0","015D95BA960E4D8387F933A0C7E87F69","019cf810-8532-78dd-9836-a43d97900524","019cf80d-4266-7117-8a51-54e13c84aca4","","2103","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
