"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"true","false","[]","[]","[]","preload","0","5236","0.0-0.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","674202","0.0-1.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":668965}]","668965","","","","","","","","","","","","","",""
"","","","","","instructions","2","678694","0.0-2.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":4492}]","4492","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","682572","0.0-3.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","2862","","","","","","","","","","","","","",""
"","","","","","instructions","4","689883","0.0-4.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":7311}]","7311","","","","","","","","","","","","","",""
"","","","","","instructions","5","704588","0.0-5.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":14705}]","14705","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","708593","0.0-6.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","711605","0.0-7.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","715606","0.0-8.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","716265","0.0-9.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","659","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","720267","0.0-10.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","720911","0.0-11.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","644","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","724913","0.0-12.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","725377","0.0-13.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","","464","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","738596","0.0-14.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":13219}]","13219","","","","","","","","","","","","","",""
"","","","","","instructions","15","744375","0.0-15.0","8FD48F2ED02A4A36B643A64C8342D78D","019dac5c-8eb5-7c7e-9e2d-3f5c1e0c7c64","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":5779}]","5779","","","","","","","","","","","","","",""
