"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","39102","0.0-0.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","","","","","","","","","",""
"","","","","","instructions","1","43634","0.0-1.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":4531}]","4531","","","","","","","","",""
"","","","","","instructions","2","48024","0.0-2.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":4388}]","4389","","","","","","","","",""
"true","","","","","fullscreen","3","51663","0.0-3.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","2624","","","","","","","","",""
"","","","","","instructions","4","53893","0.0-4.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":2226}]","2226","","","","","","","","",""
"","","","","","instructions","5","61380","0.0-5.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":7486}]","7486","","","","","","","","",""
"","","","","","html-keyboard-response","6","65394","0.0-6.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","67481","0.0-7.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","2085","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","71492","0.0-8.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","72713","0.0-9.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1219","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","76716","0.0-10.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","77668","0.0-11.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","950","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","81673","0.0-12.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","82407","0.0-13.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","732","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","84410","0.0-14.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":2002}]","2002","","","","","","","","",""
"","","","","","html-keyboard-response","15","85418","0.0-15.0","938BF76F80F9485481F4DAFED8FCEF2E","019ce677-3f55-7810-b1cf-3419ec9a4dbd","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
