"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","3687","0.0-0.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","9202","0.0-1.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":5514}]","5514","","","","","","","","",""
"","","","","","instructions","2","15615","0.0-2.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":6412}]","6412","","","","","","","","",""
"true","","","","","fullscreen","3","18758","0.0-3.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","2125","","","","","","","","",""
"","","","","","instructions","4","108173","0.0-4.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":89413}]","89413","","","","","","","","",""
"","","","","","instructions","5","124894","0.0-5.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":16721}]","16721","","","","","","","","",""
"","","","","","html-keyboard-response","6","128902","0.0-6.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","131911","0.0-7.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","135920","0.0-8.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","136898","0.0-9.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","978","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","140910","0.0-10.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","141465","0.0-11.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","554","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","145481","0.0-12.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","146095","0.0-13.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","613","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","148317","0.0-14.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":2222}]","2222","","","","","","","","",""
"","","","","","html-keyboard-response","15","149333","0.0-15.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","154343","0.0-16.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","17","155317","0.0-17.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","973","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","dog_causal","","","",""
"","","","","","html-keyboard-response","18","160323","0.0-18.0","5C35250CAA704E919894AA7CB2CA1961","019ce7ab-32f9-73f8-ab6c-50905e890462","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
