"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","6793","0.0-0.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","","","","","","","","","","","","",""
"","","","","","instructions","1","9360","0.0-1.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":2567}]","2567","","","","","","","","","","",""
"","","","","","instructions","2","12044","0.0-2.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":2679}]","2680","","","","","","","","","","",""
"true","","","","","fullscreen","3","14393","0.0-3.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","","1345","","","","","","","","","","",""
"","","","","","instructions","4","19976","0.0-4.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":5583}]","5583","","","","","","","","","","",""
"","","","","","instructions","5","28245","0.0-5.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":8269}]","8269","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","32247","0.0-6.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","34472","0.0-7.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","","2224","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","38474","0.0-8.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","39195","0.0-9.0","61FFB453863242FDA4ED125D8E818F3C","019cf0ba-2fe8-70a5-9e23-2ac4fbdc78bf","019cf037-5203-781a-b900-108ccb1cab86","","720","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
