"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","28362","0.0-0.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","","","","","","","","","",""
"","","","","","instructions","1","734048","0.0-1.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":705683}]","705683","","","","","","","","",""
"","","","","","instructions","2","773174","0.0-2.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":39124}]","39124","","","","","","","","",""
"true","","","","","fullscreen","3","797844","0.0-3.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","23656","","","","","","","","",""
"","","","","","instructions","4","813701","0.0-4.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":15856}]","15857","","","","","","","","",""
"","","","","","instructions","5","829283","0.0-5.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":15580}]","15581","","","","","","","","",""
"","","","","","html-keyboard-response","6","833287","0.0-6.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","835996","0.0-7.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","2706","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","840008","0.0-8.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","841724","0.0-9.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1714","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","845729","0.0-10.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","847319","0.0-11.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1588","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","851331","0.0-12.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","852356","0.0-13.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1023","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","855978","0.0-14.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":3621}]","3621","","","","","","","","",""
"","","","","","html-keyboard-response","15","856989","0.0-15.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","861994","0.0-16.0","76B7C9ED783E4A2EB3064083D23A5E14","019ce654-2a31-7fbb-8f0d-e20639314d71","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
