"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","7115","0.0-0.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","","","","","","","","","","","","",""
"","","","","","instructions","1","10921","0.0-1.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":3805}]","3805","","","","","","","","","","",""
"","","","","","instructions","2","22289","0.0-2.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":11368}]","11368","","","","","","","","","","",""
"true","","","","","fullscreen","3","25349","0.0-3.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","","2042","","","","","","","","","","",""
"","","","","","instructions","4","36297","0.0-4.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":10947}]","10948","","","","","","","","","","",""
"","","","","","instructions","5","49511","0.0-5.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":13213}]","13213","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","53514","0.0-6.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","56330","0.0-7.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","","2815","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","60331","0.0-8.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","62379","0.0-9.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","","2047","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","66381","0.0-10.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","67631","0.0-11.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","","1249","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","71646","0.0-12.0","E6FF23BB2EA34200A38C9F45A87B4191","019cf4e8-5d16-7471-bd8c-a7fb9b5b4803","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
