"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","7572","0.0-0.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","","","","","","","","","","","","",""
"","","","","","instructions","1","18122","0.0-1.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","[{""page_index"":0,""viewing_time"":10549}]","10549","","","","","","","","","","","",""
"","","","","","instructions","2","20451","0.0-2.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","[{""page_index"":0,""viewing_time"":2328}]","2328","","","","","","","","","","","",""
"true","","","","","fullscreen","3","25266","0.0-3.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","3813","","","","","","","","","","","",""
"","","","","","instructions","4","36572","0.0-4.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","[{""page_index"":0,""viewing_time"":11306}]","11306","","","","","","","","","","","",""
"","","","","","instructions","5","46455","0.0-5.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","[{""page_index"":0,""viewing_time"":9882}]","9882","","","","","","","","","","","",""
"","","","","","html-button-response","6","50332","0.0-6.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","3873","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","kitchen_operations_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","58333","0.0-7.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","kitchen_operations_semantic","semantic_sequence","7","neutral","","","","",""
"","","","","","html-keyboard-response","8","63335","0.0-8.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","66990","0.0-9.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","3655","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","physical_activity_semantic","","","","","","","",""
"","","","","","html-keyboard-response","10","74992","0.0-10.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","physical_activity_semantic","semantic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","11","79993","0.0-11.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","12","81818","0.0-12.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","1823","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","visiting_cities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","13","89820","0.0-13.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","visiting_cities_semantic","semantic_sequence","7","valuable","","","","",""
"","","","","","html-keyboard-response","14","94822","0.0-14.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","15","96783","0.0-15.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","1960","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","restaurant_scheme","","","","","","","",""
"","","","","","html-keyboard-response","16","104784","0.0-16.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","restaurant_scheme","schematic_sequence","6","valuable","","","","",""
"","","","","","html-keyboard-response","17","109785","0.0-17.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","112792","0.0-18.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","3005","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","self_care_activities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","19","120793","0.0-19.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","self_care_activities_semantic","semantic_sequence","6","valuable","","","","",""
"","","","","","html-keyboard-response","20","125794","0.0-20.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","21","127873","0.0-21.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","2078","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","supermarket_scheme","","","","","","","",""
"","","","","","html-keyboard-response","22","135875","0.0-22.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","supermarket_scheme","schematic_sequence","7","valuable","","","","",""
"","","","","","html-keyboard-response","23","140876","0.0-23.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","142346","0.0-24.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","1469","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","maintaining_a_car_semantic","","","","","","","",""
"","","","","","html-keyboard-response","25","150348","0.0-25.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","maintaining_a_car_semantic","semantic_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","26","155348","0.0-26.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","27","158412","0.0-27.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","3061","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","housework_semantic","","","","","","","",""
"","","","","","html-keyboard-response","28","166414","0.0-28.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","housework_semantic","semantic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","29","171415","0.0-29.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","173318","0.0-30.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","1902","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","hotel_scheme","","","","","","","",""
"","","","","","html-keyboard-response","31","181321","0.0-31.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","hotel_scheme","schematic_sequence","6","neutral","","","","",""
"","","","","","html-keyboard-response","32","186322","0.0-32.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","33","189648","0.0-33.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","3324","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/flight_scheme/flight_scheme_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","flight_scheme","","","","","","","",""
"","","","","","html-keyboard-response","34","197651","0.0-34.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/flight_scheme/flight_scheme_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","flight_scheme","schematic_sequence","6","neutral","","","","",""
"","","","","","html-keyboard-response","35","202652","0.0-35.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","36","204187","0.0-36.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","1534","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","interview_scheme","","","","","","","",""
"","","","","","html-keyboard-response","37","212189","0.0-37.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","interview_scheme","schematic_sequence","5","valuable","","","","",""
"","","","","","html-keyboard-response","38","217190","0.0-38.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","39","228680","0.0-39.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","11489","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","dinner_party_scheme","","","","","","","",""
"","","","","","html-keyboard-response","40","236682","0.0-40.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","dinner_party_scheme","schematic_sequence","7","neutral","","","","",""
"","","","","","html-keyboard-response","41","241683","0.0-41.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","instructions","42","286438","0.0-42.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","[{""page_index"":0,""viewing_time"":44753}]","44753","","","","","","","","","","","",""
"","","","","","html-keyboard-response","43","289441","0.0-43.0-0.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_7.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_3.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","44","291671","0.0-43.0-1.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","2229","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_7.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_3.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","interview_scheme","schematic_sequence","","","2","5","7","1",""
"","","","","","html-keyboard-response","45","294673","0.0-44.0-0.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","46","295752","0.0-44.0-1.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","1078","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""small-image"">
                            </div>","1","part3_valuable_vs_neutral_direct","","","","","","","","","true"
"","","","","","html-keyboard-response","47","298753","0.0-45.0-0.0","77B1638A575D4238B57F10713AB1E7E0","019db5e3-9ddf-7cec-94f9-7ffb3ba06915","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_8.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_2.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
