"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","6397","0.0-0.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","51217","0.0-1.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":44818}]","44818","","","","","","","","",""
"","","","","","instructions","2","54752","0.0-2.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":3534}]","3534","","","","","","","","",""
"true","","","","","fullscreen","3","62488","0.0-3.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","","6733","","","","","","","","",""
"","","","","","instructions","4","69634","0.0-4.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":7145}]","7145","","","","","","","","",""
"","","","","","instructions","5","78659","0.0-5.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":9024}]","9024","","","","","","","","",""
"","","","","","html-keyboard-response","6","82663","0.0-6.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","84171","0.0-7.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","","1505","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","88174","0.0-8.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","88860","0.0-9.0","9B55B16496F04787B72417D2E7356689","019ce7a5-0da1-7162-90b1-214f06950ac5","019ce7a0-0965-7aa7-a556-174d32a8e773","","684","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
