"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","5717","0.0-0.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","","","","","","","","","","","","","",""
"","","","","","instructions","1","7420","0.0-1.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":1702}]","1703","","","","","","","","","","","",""
"","","","","","instructions","2","11752","0.0-2.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":4331}]","4332","","","","","","","","","","","",""
"true","","","","","fullscreen","3","15019","0.0-3.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","","2251","","","","","","","","","","","",""
"","","","","","instructions","4","22993","0.0-4.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":7972}]","7972","","","","","","","","","","","",""
"","","","","","instructions","5","27509","0.0-5.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":4514}]","4515","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","31516","0.0-6.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","7","34519","0.0-7.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","","",""
"","","","","","html-keyboard-response","8","38529","0.0-8.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","41318","0.0-9.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","","2787","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","",""
"","","","","","html-keyboard-response","10","45336","0.0-10.0","21105A59EE1B416982E0D155AB192129","019cf9af-8f52-7a4c-9cc9-718f25b50fd7","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
