"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","11927","0.0-0.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","","","","","","","","","","",""
"","","","","","instructions","1","14406","0.0-1.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":2478}]","2478","","","","","","","","","",""
"","","","","","instructions","2","17357","0.0-2.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":2950}]","2950","","","","","","","","","",""
"true","","","","","fullscreen","3","20478","0.0-3.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","2118","","","","","","","","","",""
"","","","","","instructions","4","48555","0.0-4.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":28076}]","28077","","","","","","","","","",""
"","","","","","instructions","5","52045","0.0-5.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":3490}]","3490","","","","","","","","","",""
"","","","","","html-keyboard-response","6","56051","0.0-6.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","59063","0.0-7.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","63068","0.0-8.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","63795","0.0-9.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","726","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","67802","0.0-10.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","68554","0.0-11.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","752","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","72560","0.0-12.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","72965","0.0-13.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","404","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","134319","0.0-14.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":61353}]","61354","","","","","","","","","",""
"","","","","","instructions","15","138122","0.0-15.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":3803}]","3803","","","","","","","","","",""
"","","","","","html-keyboard-response","16","139125","0.0-16.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","17","144132","0.0-17.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","18","145792","0.0-18.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","1659","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","19","150796","0.0-19.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","20","151652","0.0-20.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","855","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","21","156666","0.0-21.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","22","157422","0.0-22.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","755","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","23","162439","0.0-23.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","24","163102","0.0-24.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","662","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","25","168116","0.0-25.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","26","168542","0.0-26.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","425","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","27","173553","0.0-27.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","28","174281","0.0-28.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","728","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","29","179282","0.0-29.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","30","179671","0.0-30.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","388","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","31","184674","0.0-31.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","32","185521","0.0-32.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","847","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","33","190527","0.0-33.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","34","191241","0.0-34.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","714","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","35","196242","0.0-35.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","36","196741","0.0-36.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","498","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","37","197747","0.0-37.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","38","202761","0.0-38.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","39","203741","0.0-39.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","979","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","coin_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","40","208742","0.0-40.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","41","209920","0.0-41.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","1177","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","coin_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","42","214929","0.0-42.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","43","215470","0.0-43.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","540","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","coin_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","44","220474","0.0-44.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","45","221040","0.0-45.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","565","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","coin_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","46","226044","0.0-46.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","47","226600","0.0-47.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","555","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","coin_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","48","231607","0.0-48.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","49","232150","0.0-49.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","542","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","coin_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","50","237160","0.0-50.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","51","237580","0.0-51.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","419","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","coin_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","52","242595","0.0-52.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","53","243049","0.0-53.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","454","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","coin_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","54","248061","0.0-54.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","55","248719","0.0-55.0","906CBB0C0BF84D1C99308F13C5816C47","019cefa7-d99d-7fa2-9c20-6ce02b0884b2","019cef87-c56d-7b55-9135-c5814367ec25","","657","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","coin_causal","causal_sequence","","","",""
