"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","351898","0.0-0.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","361156","0.0-1.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":9257}]","9257","","","","","","","","","","","","","",""
"","","","","","instructions","2","393211","0.0-2.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":32055}]","32055","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","397664","0.0-3.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","3444","","","","","","","","","","","","","",""
"","","","","","instructions","4","415170","0.0-4.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":17506}]","17506","","","","","","","","","","","","","",""
"","","","","","instructions","5","430563","0.0-5.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":15392}]","15392","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","434565","0.0-6.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","437567","0.0-7.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","441569","0.0-8.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","442562","0.0-9.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","992","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","446563","0.0-10.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","447403","0.0-11.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","838","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","451405","0.0-12.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","452327","0.0-13.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","","919","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","455996","0.0-14.0","113710B7E64C4F6EA692CFEB8C6E6A29","019d065b-b445-7a7f-b554-8f43d7eb264a","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":3668}]","3668","","","","","","","","","","","","","",""
