"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","9118","0.0-0.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","","","","","","","","","",""
"","","","","","instructions","1","16921","0.0-1.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","[{""page_index"":0,""viewing_time"":7802}]","7802","","","","","","","","",""
"","","","","","instructions","2","19941","0.0-2.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","[{""page_index"":0,""viewing_time"":3019}]","3020","","","","","","","","",""
"true","","","","","fullscreen","3","49394","0.0-3.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","28449","","","","","","","","",""
"","","","","","instructions","4","60762","0.0-4.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","[{""page_index"":0,""viewing_time"":11367}]","11367","","","","","","","","",""
"","","","","","instructions","5","95603","0.0-5.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","[{""page_index"":0,""viewing_time"":34841}]","34841","","","","","","","","",""
"","","","","","html-keyboard-response","6","99606","0.0-6.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","102004","0.0-7.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","2395","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","106006","0.0-8.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","106974","0.0-9.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","966","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","110976","0.0-10.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","112084","0.0-11.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","1107","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","116087","0.0-12.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","116864","0.0-13.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","776","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","201566","0.0-14.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","[{""page_index"":0,""viewing_time"":84701}]","84701","","","","","","","","",""
"","","","","","html-keyboard-response","15","202568","0.0-15.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","207571","0.0-16.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","17","208611","0.0-17.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","1039","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","dog_causal","","","",""
"","","","","","html-keyboard-response","18","213613","0.0-18.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","19","214257","0.0-19.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","642","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","dog_causal","","","",""
"","","","","","html-keyboard-response","20","219258","0.0-20.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","21","220337","0.0-21.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","1077","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","3","dog_causal","","","",""
"","","","","","html-keyboard-response","22","225339","0.0-22.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","23","226067","0.0-23.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","727","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","4","dog_causal","","","",""
"","","","","","html-keyboard-response","24","231072","0.0-24.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","25","231737","0.0-25.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","664","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","dog_causal","","","",""
"","","","","","html-keyboard-response","26","236738","0.0-26.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","27","237437","0.0-27.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","697","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","6","dog_causal","","","",""
"","","","","","html-keyboard-response","28","242439","0.0-28.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","29","243667","0.0-29.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","1227","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","7","dog_causal","","","",""
"","","","","","html-keyboard-response","30","248670","0.0-30.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","31","249707","0.0-31.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","1036","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","8","dog_causal","","","",""
"","","","","","html-keyboard-response","32","254710","0.0-32.0","F3540556170C436AA78B862C7D8C714F","019ce76a-6746-70d2-9223-3557547e1439","019ce768-b048-7627-b827-888248f65c31","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
