"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","9930","0.0-0.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","","","","","","","","","","","",""
"","","","","","instructions","1","98984","0.0-1.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":89052}]","89052","","","","","","","","","",""
"","","","","","instructions","2","109522","0.0-2.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":10537}]","10537","","","","","","","","","",""
"true","","","","","fullscreen","3","112460","0.0-3.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","","1918","","","","","","","","","",""
"","","","","","instructions","4","352760","0.0-4.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":240298}]","240298","","","","","","","","","",""
"","","","","","instructions","5","364131","0.0-5.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":11370}]","11371","","","","","","","","","",""
"","","","","","html-keyboard-response","6","368146","0.0-6.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","371159","0.0-7.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","375164","0.0-8.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","376202","0.0-9.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","","1035","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","380217","0.0-10.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","381187","0.0-11.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","","967","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","385190","0.0-12.0","20C7D855D1124DEF99BC26A3724087D7","019cefb0-7de8-79b8-acb7-3772507deb4b","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
