"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","552","0.0-0.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","","","","","","","","","","","","",""
"","","","","","instructions","1","4332","0.0-1.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":3779}]","3779","","","","","","","","","","","",""
"","","","","","instructions","2","7671","0.0-2.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":3339}]","3339","","","","","","","","","","","",""
"true","","","","","fullscreen","3","22975","0.0-3.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","14284","","","","","","","","","","","",""
"","","","","","instructions","4","25903","0.0-4.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":2926}]","2926","","","","","","","","","","","",""
"","","","","","instructions","5","30875","0.0-5.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":4972}]","4972","","","","","","","","","","","",""
"","","","","","html-button-response","6","34227","0.0-6.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3351","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","housework_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","42230","0.0-7.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","housework_semantic","semantic_sequence","6","neutral","","","","",""
"","","","","","html-keyboard-response","8","47235","0.0-8.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","49303","0.0-9.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","2066","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","self_care_activities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","10","57305","0.0-10.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","self_care_activities_semantic","semantic_sequence","6","neutral","","","","",""
"","","","","","html-keyboard-response","11","62314","0.0-11.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","12","63937","0.0-12.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1621","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","saving_a_cat_causal","","","","","","","",""
"","","","","","html-keyboard-response","13","71945","0.0-13.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","saving_a_cat_causal","causal_sequence","7","valuable","","","","",""
"","","","","","html-keyboard-response","14","76960","0.0-14.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","15","81051","0.0-15.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","4089","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","museum_causal","","","","","","","",""
"","","","","","html-keyboard-response","16","89057","0.0-16.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","museum_causal","causal_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","17","94073","0.0-17.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","97234","0.0-18.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3160","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","package_causal","","","","","","","",""
"","","","","","html-keyboard-response","19","105236","0.0-19.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","package_causal","causal_sequence","7","valuable","","","","",""
"","","","","","html-keyboard-response","20","110252","0.0-20.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","21","115206","0.0-21.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","4953","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","maintaining_a_car_semantic","","","","","","","",""
"","","","","","html-keyboard-response","22","123215","0.0-22.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","maintaining_a_car_semantic","semantic_sequence","7","valuable","","","","",""
"","","","","","html-keyboard-response","23","128230","0.0-23.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","146412","0.0-24.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","18180","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","kitchen_operations_semantic","","","","","","","",""
"","","","","","html-keyboard-response","25","154423","0.0-25.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","kitchen_operations_semantic","semantic_sequence","5","valuable","","","","",""
"","","","","","html-keyboard-response","26","159438","0.0-26.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","27","161154","0.0-27.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1714","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","visiting_cities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","28","169170","0.0-28.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","visiting_cities_semantic","semantic_sequence","6","neutral","","","","",""
"","","","","","html-keyboard-response","29","174185","0.0-29.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","190593","0.0-30.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","16407","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","physical_activity_semantic","","","","","","","",""
"","","","","","html-keyboard-response","31","198595","0.0-31.0","302BB11D1B5743CB94A5A6788B369C28","019dad1e-941c-7b4c-ab1e-ef8e3ee8de2b","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","physical_activity_semantic","semantic_sequence","5","valuable","","","","",""
