"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","9194","0.0-0.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","","","","","","","","","","","","",""
"","","","","","instructions","1","11459","0.0-1.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":2262}]","2263","","","","","","","","","","",""
"","","","","","instructions","2","16866","0.0-2.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":5405}]","5406","","","","","","","","","","",""
"true","","","","","fullscreen","3","19305","0.0-3.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","","1435","","","","","","","","","","",""
"","","","","","instructions","4","50912","0.0-4.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":31605}]","31606","","","","","","","","","","",""
"","","","","","instructions","5","59963","0.0-5.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":9049}]","9050","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","63966","0.0-6.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","65405","0.0-7.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","","1435","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","69408","0.0-8.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","70063","0.0-9.0","57BD9A62E709447AB3691E9E679F6E1A","019cf85a-2337-730c-b499-28e2fcb37db6","019cf855-66fc-7d76-a612-8313d2c5c123","","652","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
