"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"true","false","[]","[]","[]","preload","0","4852","0.0-0.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","6401","0.0-1.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","[{""page_index"":0,""viewing_time"":1548}]","1548","","","","","","","","","","","","","",""
"","","","","","instructions","2","11282","0.0-2.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","[{""page_index"":0,""viewing_time"":4880}]","4881","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","18498","0.0-3.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","6211","","","","","","","","","","","","","",""
"","","","","","instructions","4","36112","0.0-4.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","[{""page_index"":0,""viewing_time"":17613}]","17614","","","","","","","","","","","","","",""
"","","","","","instructions","5","42803","0.0-5.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","[{""page_index"":0,""viewing_time"":6690}]","6690","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","46818","0.0-6.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","48172","0.0-7.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","1351","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","52187","0.0-8.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","53675","0.0-9.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","1487","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","57684","0.0-10.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","58746","0.0-11.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","1060","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","62761","0.0-12.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","63792","0.0-13.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","1030","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","65620","0.0-14.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","[{""page_index"":0,""viewing_time"":1827}]","1827","","","","","","","","","","","","","",""
"","","","","","instructions","15","69160","0.0-15.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","[{""page_index"":0,""viewing_time"":3539}]","3540","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","74176","0.0-16.0","43F686E77B6C48F7AFF1DF6355DC4B89","019dac0c-5c54-7adf-92c6-b0edbdea8754","019dac02-8fd2-78f7-9d20-e7e1ee761ad6","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
