"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","completion_code","view_history","rt","stimulus","response","task","block_type","img_idx","block_id","value","pair_type","trial_value","chosen_type"
"true","false","[]","[]","[]","preload","0","1","0.0-0.0","202499","","","","","","","","","","","",""
"","","","","","instructions","1","4780","0.0-1.0","202499","[{""page_index"":0,""viewing_time"":1758},{""page_index"":1,""viewing_time"":3020}]","4778","","","","","","","","","",""
"true","","","","","fullscreen","2","7115","0.0-2.0","202499","","1329","","","","","","","","","",""
"","","","","","instructions","3","18950","0.0-3.0","202499","[{""page_index"":0,""viewing_time"":11834}]","11834","","","","","","","","","",""
"","","","","","html-keyboard-response","4","20953","0.0-4.0","202499","","null","<div class=""transition-square bg-info"">New series starting</div>","null","","","","","","","",""
"","","","","","html-keyboard-response","5","23959","0.0-5.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_8_1.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","6","28399","0.0-6.0","202499","","4439","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_8_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","2","observation","info","1","info_8","","","",""
"","","","","","html-keyboard-response","7","31406","0.0-7.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_8_2.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","8","33749","0.0-8.0","202499","","2342","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_8_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","info","2","info_8","","","",""
"","","","","","html-keyboard-response","9","36751","0.0-9.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_8_3.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","10","38438","0.0-10.0","202499","","1687","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_8_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","3","info_8","","","",""
"","","","","","html-keyboard-response","11","41440","0.0-11.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_8_4.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","12","42779","0.0-12.0","202499","","1339","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_8_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","4","info_8","","","",""
"","","","","","html-keyboard-response","13","45786","0.0-13.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_8_5.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","14","49198","0.0-14.0","202499","","3412","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_8_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","info","5","info_8","","","",""
"","","","","","html-keyboard-response","15","51209","0.0-15.0","202499","","null","<div class=""transition-square bg-info"">New series starting</div>","null","","","","","","","",""
"","","","","","html-keyboard-response","16","54215","0.0-16.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_5_1.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","17","54979","0.0-17.0","202499","","764","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_5_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","2","observation","info","1","info_5","","","",""
"","","","","","html-keyboard-response","18","57984","0.0-18.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_5_2.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","19","59438","0.0-19.0","202499","","1453","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_5_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","info","2","info_5","","","",""
"","","","","","html-keyboard-response","20","62443","0.0-20.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_5_3.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","21","63037","0.0-21.0","202499","","594","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_5_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","info","3","info_5","","","",""
"","","","","","html-keyboard-response","22","66048","0.0-22.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_5_4.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","23","66578","0.0-23.0","202499","","529","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_5_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","info","4","info_5","","","",""
"","","","","","html-keyboard-response","24","69592","0.0-24.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_5_5.png"" class=""exp-image""></div>","null","","","","","","","",""
