"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","6755","0.0-0.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","","","","","","","","","","",""
"","","","","","instructions","1","10191","0.0-1.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":3436}]","3436","","","","","","","","",""
"","","","","","instructions","2","32611","0.0-2.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":22419}]","22419","","","","","","","","",""
"true","","","","","fullscreen","3","35315","0.0-3.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1699","","","","","","","","",""
"","","","","","instructions","4","42370","0.0-4.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":7054}]","7054","","","","","","","","",""
"","","","","","instructions","5","49878","0.0-5.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":7508}]","7508","","","","","","","","",""
"","","","","","html-keyboard-response","6","53891","0.0-6.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","55442","0.0-7.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1549","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","59651","0.0-8.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","60470","0.0-9.0","0F422D39CFE04D82A0216F6934D5FBDE","019ce691-9175-711f-8d0b-c5d07a8619bb","019ce643-47c6-74a0-b3d2-7bf5651ded46","","820","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
