"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","5800","0.0-0.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","","","","","","","","","","","","",""
"","","","","","instructions","1","10253","0.0-1.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":4452}]","4452","","","","","","","","","","","",""
"","","","","","instructions","2","16588","0.0-2.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":6335}]","6335","","","","","","","","","","","",""
"true","","","","","fullscreen","3","19531","0.0-3.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1935","","","","","","","","","","","",""
"","","","","","instructions","4","48004","0.0-4.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":28472}]","28472","","","","","","","","","","","",""
"","","","","","instructions","5","91852","0.0-5.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":43847}]","43848","","","","","","","","","","","",""
"","","","","","html-button-response","6","94636","0.0-6.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","2783","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","housework_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","102647","0.0-7.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","housework_semantic","semantic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","8","107661","0.0-8.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","111572","0.0-9.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3910","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","dog_causal","","","","","","","",""
"","","","","","html-keyboard-response","10","119583","0.0-10.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","dog_causal","causal_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","11","124595","0.0-11.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","12","134388","0.0-12.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","9792","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","the_performance_causal","","","","","","","",""
"","","","","","html-keyboard-response","13","142402","0.0-13.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","the_performance_causal","causal_sequence","7","neutral","","","","",""
"","","","","","html-keyboard-response","14","147415","0.0-14.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","15","158572","0.0-15.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","11156","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","self_care_activities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","16","166576","0.0-16.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","self_care_activities_semantic","semantic_sequence","6","valuable","","","","",""
"","","","","","html-keyboard-response","17","171591","0.0-17.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","187484","0.0-18.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","15892","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/coin_causal/coin_causal_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","coin_causal","","","","","","","",""
"","","","","","html-keyboard-response","19","195487","0.0-19.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/coin_causal/coin_causal_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","coin_causal","causal_sequence","6","neutral","","","","",""
"","","","","","html-keyboard-response","20","200495","0.0-20.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","21","205380","0.0-21.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","4885","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","physical_activity_semantic","","","","","","","",""
"","","","","","html-keyboard-response","22","213390","0.0-22.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","physical_activity_semantic","semantic_sequence","4","neutral","","","","",""
"","","","","","html-keyboard-response","23","218402","0.0-23.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","222316","0.0-24.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3914","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","maintaining_a_car_semantic","","","","","","","",""
"","","","","","html-keyboard-response","25","230330","0.0-25.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","maintaining_a_car_semantic","semantic_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","26","235346","0.0-26.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","27","248236","0.0-27.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","12890","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","saving_a_cat_causal","","","","","","","",""
"","","","","","html-keyboard-response","28","256243","0.0-28.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","saving_a_cat_causal","causal_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","29","261249","0.0-29.0","F321E83B2D454A42956880E5D23C67D0","019dad10-daaa-770c-a309-046b608751bc","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
