"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","1592","0.0-0.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","","","","","","","","","","","",""
"","","","","","instructions","1","4971","0.0-1.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":3379}]","3379","","","","","","","","","","",""
"","","","","","instructions","2","6566","0.0-2.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":1595}]","1595","","","","","","","","","","",""
"true","","","","","fullscreen","3","8395","0.0-3.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","813","","","","","","","","","","",""
"","","","","","instructions","4","21272","0.0-4.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":12876}]","12876","","","","","","","","","","",""
"","","","","","instructions","5","43646","0.0-5.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":22374}]","22374","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","47648","0.0-6.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","49878","0.0-7.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","2230","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","53880","0.0-8.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","54797","0.0-9.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","916","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","58809","0.0-10.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","60092","0.0-11.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","1283","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","64106","0.0-12.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","13","64776","0.0-13.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","670","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","",""
"","","","","","instructions","14","65922","0.0-14.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":1146}]","1146","","","","","","","","","","",""
"","","","","","instructions","15","69333","0.0-15.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":3410}]","3410","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","70333","0.0-16.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","",""
"","","","","","html-keyboard-response","17","75346","0.0-17.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","18","76629","0.0-18.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","1282","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","physical_activity_semantic","semantic_sequence","","","","",""
"","","","","","html-keyboard-response","19","81638","0.0-19.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","20","82870","0.0-20.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","1232","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","physical_activity_semantic","semantic_sequence","","","","",""
"","","","","","html-keyboard-response","21","87886","0.0-21.0","5D9242D65A014068B988E9157C028D3A","019cf810-6b6d-777e-a703-692fe788cf22","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
