"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","9025","0.0-0.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","18519","0.0-1.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":9492}]","9493","","","","","","","","","","","","","",""
"","","","","","instructions","2","74701","0.0-2.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":56180}]","56181","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","80840","0.0-3.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","","5122","","","","","","","","","","","","","",""
"","","","","","instructions","4","97547","0.0-4.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":16706}]","16706","","","","","","","","","","","","","",""
"","","","","","instructions","5","123185","0.0-5.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":25638}]","25638","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","127201","0.0-6.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","130203","0.0-7.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","134214","0.0-8.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","136153","0.0-9.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","","1935","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","140158","0.0-10.0","A42E8021F24E4274850A97DA2AB7C107","019dac65-65ec-72b5-b305-321cce97ac5a","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
