"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","940","0.0-0.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","2206","0.0-1.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":1265}]","1265","","","","","","","","","","","","","",""
"","","","","","instructions","2","5739","0.0-2.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":3533}]","3533","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","7836","0.0-3.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","","1095","","","","","","","","","","","","","",""
"","","","","","instructions","4","22600","0.0-4.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":14764}]","14764","","","","","","","","","","","","","",""
"","","","","","instructions","5","23755","0.0-5.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":1154}]","1154","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","27756","0.0-6.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","30208","0.0-7.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","","2450","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","34208","0.0-8.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","36709","0.0-9.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","","2499","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","40823","0.0-10.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","44823","0.0-11.0","5FC9FBB1DF884DCABE12B8C8F8664341","019dac5f-3d63-79c9-9cc6-0872d3317df6","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","3","","","","","","","","","",""
