"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","3276","0.0-0.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","31875","0.0-1.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":28597}]","28597","","","","","","","","",""
"","","","","","instructions","2","34781","0.0-2.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":2900}]","2905","","","","","","","","",""
"true","","","","","fullscreen","3","37445","0.0-3.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","","1661","","","","","","","","",""
"","","","","","instructions","4","63492","0.0-4.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":26047}]","26047","","","","","","","","",""
"","","","","","instructions","5","70743","0.0-5.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":7251}]","7251","","","","","","","","",""
"","","","","","html-keyboard-response","6","74747","0.0-6.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","76810","0.0-7.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","","2061","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","80812","0.0-8.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","81325","0.0-9.0","2174F623C1A74C048446ACA52CC7C5A7","019ce7b7-981c-796f-bd0b-519300002817","019ce7a0-0965-7aa7-a556-174d32a8e773","","511","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","",""
