"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","5174","0.0-0.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","","","","","","","","","","","","",""
"","","","","","instructions","1","6270","0.0-1.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","[{""page_index"":0,""viewing_time"":1096}]","1096","","","","","","","","","","",""
"","","","","","instructions","2","8437","0.0-2.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","[{""page_index"":0,""viewing_time"":2167}]","2167","","","","","","","","","","",""
"true","","","","","fullscreen","3","10405","0.0-3.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","","966","","","","","","","","","","",""
"","","","","","instructions","4","43086","0.0-4.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","[{""page_index"":0,""viewing_time"":32681}]","32681","","","","","","","","","","",""
"","","","","","instructions","5","49369","0.0-5.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","[{""page_index"":0,""viewing_time"":6283}]","6283","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","53371","0.0-6.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","54970","0.0-7.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","","1598","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","58971","0.0-8.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","59686","0.0-9.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","","715","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","63688","0.0-10.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","64253","0.0-11.0","8D027295763A447E88C4878B6AE4F7D4","019cf7e4-07a9-7175-9a2d-3b2fbcbd492d","019cf7bd-52b9-7f96-9138-a5960b400b31","","564","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
