"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","63416","0.0-0.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","","","","","","","","","","","",""
"","","","","","instructions","1","128699","0.0-1.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":65281}]","65281","","","","","","","","","","",""
"","","","","","instructions","2","134576","0.0-2.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":5876}]","5876","","","","","","","","","","",""
"true","","","","","fullscreen","3","138417","0.0-3.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","2815","","","","","","","","","","",""
"","","","","","instructions","4","160641","0.0-4.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":22223}]","22223","","","","","","","","","","",""
"","","","","","instructions","5","284159","0.0-5.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":123517}]","123517","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","288169","0.0-6.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","291186","0.0-7.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","295197","0.0-8.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","297554","0.0-9.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","2352","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","301561","0.0-10.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","302685","0.0-11.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","1121","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","306691","0.0-12.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","13","307578","0.0-13.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","","885","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","",""
"","","","","","instructions","14","310011","0.0-14.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":2431}]","2432","","","","","","","","","","",""
"","","","","","instructions","15","320783","0.0-15.0","5DC2AD932E304BAB90DE11FAAE7EAD79","019cf05a-461a-754a-9e39-cc6aba6dda95","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":10770}]","10770","","","","","","","","","","",""
