"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","1803","0.0-0.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","","","","","","","","","","","",""
"","","","","","instructions","1","101507","0.0-1.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":99703}]","99703","","","","","","","","","","",""
"","","","","","instructions","2","105381","0.0-2.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":3874}]","3874","","","","","","","","","","",""
"true","","","","","fullscreen","3","299568","0.0-3.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","193182","","","","","","","","","","",""
"","","","","","instructions","4","395886","0.0-4.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":96318}]","96318","","","","","","","","","","",""
"","","","","","instructions","5","435136","0.0-5.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":39250}]","39250","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","439152","0.0-6.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","441858","0.0-7.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","2704","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","445863","0.0-8.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","447986","0.0-9.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","2121","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","451996","0.0-10.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","453172","0.0-11.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","1175","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","457183","0.0-12.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","13","458076","0.0-13.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","893","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","",""
"","","","","","instructions","14","459654","0.0-14.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":1577}]","1577","","","","","","","","","","",""
"","","","","","instructions","15","469213","0.0-15.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":9559}]","9559","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","470214","0.0-16.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","",""
"","","","","","html-keyboard-response","17","475223","0.0-17.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","18","476720","0.0-18.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","1496","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dog_causal","causal_sequence","","","","",""
"","","","","","html-keyboard-response","19","481725","0.0-19.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","20","482706","0.0-20.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","980","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dog_causal","causal_sequence","","","","",""
"","","","","","html-keyboard-response","21","487719","0.0-21.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","22","488532","0.0-22.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","812","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dog_causal","causal_sequence","","","","",""
"","","","","","html-keyboard-response","23","493540","0.0-23.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","24","494278","0.0-24.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","737","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dog_causal","causal_sequence","","","","",""
"","","","","","html-keyboard-response","25","499295","0.0-25.0","9C6FFFBA22D141559B3804A811D42DAB","019cf071-3faf-7f1c-891b-806b3f778ddb","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
