"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","3342","0.0-0.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","","","","","","","","","","","","",""
"","","","","","instructions","1","9545","0.0-1.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":6201}]","6202","","","","","","","","","","",""
"","","","","","instructions","2","14531","0.0-2.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":4985}]","4986","","","","","","","","","","",""
"true","","","","","fullscreen","3","17160","0.0-3.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","","1620","","","","","","","","","","",""
"","","","","","instructions","4","22487","0.0-4.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":5326}]","5326","","","","","","","","","","",""
"","","","","","instructions","5","29523","0.0-5.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":7034}]","7035","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","33535","0.0-6.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","36547","0.0-7.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","40556","0.0-8.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","41187","0.0-9.0","A4F778CCF5D741828F9DB548868075ED","019cf0e5-3ac4-76cd-bfde-20fb8f62a05c","019cf037-5203-781a-b900-108ccb1cab86","","630","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
