"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","15370","0.0-0.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","","","","","","","","","","","","",""
"","","","","","instructions","1","16991","0.0-1.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","[{""page_index"":0,""viewing_time"":1620}]","1621","","","","","","","","","","","",""
"","","","","","instructions","2","19243","0.0-2.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","[{""page_index"":0,""viewing_time"":2233}]","2251","","","","","","","","","","","",""
"true","","","","","fullscreen","3","21657","0.0-3.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","1381","","","","","","","","","","","",""
"","","","","","instructions","4","25526","0.0-4.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","[{""page_index"":0,""viewing_time"":3869}]","3869","","","","","","","","","","","",""
"","","","","","instructions","5","26698","0.0-5.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","[{""page_index"":0,""viewing_time"":1171}]","1171","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","30706","0.0-6.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","7","33722","0.0-7.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","","",""
"","","","","","html-keyboard-response","8","37729","0.0-8.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","40738","0.0-9.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","2","","","","","","","",""
"","","","","","html-keyboard-response","10","44745","0.0-10.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","11","47747","0.0-11.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","3","","","","","","","",""
"","","","","","html-keyboard-response","12","51749","0.0-12.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","13","52225","0.0-13.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","475","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","",""
"","","","","","instructions","14","54041","0.0-14.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","[{""page_index"":0,""viewing_time"":1797}]","1797","","","","","","","","","","","",""
"","","","","","instructions","15","59241","0.0-15.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","[{""page_index"":0,""viewing_time"":5199}]","5199","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","64249","0.0-16.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","17","65255","0.0-17.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","66418","0.0-18.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","1161","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","19","67434","0.0-19.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","20","68129","0.0-20.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","694","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","8","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","21","69132","0.0-21.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","22","69963","0.0-22.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","830","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","23","70975","0.0-23.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","71882","0.0-24.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","905","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","25","72884","0.0-25.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","26","73321","0.0-26.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","436","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","ten","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","27","74323","0.0-27.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","28","74731","0.0-28.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","406","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","29","75746","0.0-29.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","76161","0.0-30.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","414","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","5","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","31","77163","0.0-31.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","32","77525","0.0-32.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","360","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","33","78530","0.0-33.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","34","79626","0.0-34.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","1095","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","35","80629","0.0-35.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","36","81340","0.0-36.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","710","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","visiting_cities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","37","86350","0.0-37.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","38","87354","0.0-38.0","DBFA2F62B5974D349D1F5851E372E824","019cf9df-fc9a-78b9-b8e2-bb9d0b928390","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
