"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","7275","0.0-0.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","","","","","","","","","","",""
"","","","","","instructions","1","11640","0.0-1.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":4364}]","4364","","","","","","","","","",""
"","","","","","instructions","2","25430","0.0-2.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":13789}]","13789","","","","","","","","","",""
"true","","","","","fullscreen","3","40268","0.0-3.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","13832","","","","","","","","","",""
"","","","","","instructions","4","57708","0.0-4.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":17439}]","17439","","","","","","","","","",""
"","","","","","instructions","5","68346","0.0-5.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":10637}]","10637","","","","","","","","","",""
"","","","","","html-keyboard-response","6","72347","0.0-6.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","75350","0.0-7.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","79351","0.0-8.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","80186","0.0-9.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","834","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","84189","0.0-10.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","84959","0.0-11.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","770","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","88963","0.0-12.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","89694","0.0-13.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","730","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","93294","0.0-14.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":3599}]","3600","","","","","","","","","",""
"","","","","","instructions","15","99834","0.0-15.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":6539}]","6539","","","","","","","","","",""
"","","","","","html-keyboard-response","16","100836","0.0-16.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","17","105838","0.0-17.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","18","106800","0.0-18.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","961","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","flight_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","19","111803","0.0-19.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","20","112453","0.0-20.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","649","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","flight_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","21","117456","0.0-21.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","22","118049","0.0-22.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","593","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","flight_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","23","123050","0.0-23.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","24","123866","0.0-24.0","21E50493C0D343C7B07AC209A9C32E78","019cefb1-78a5-745f-9a28-91211a30d746","019cef87-c56d-7b55-9135-c5814367ec25","","815","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","flight_scheme","schematic_sequence","","","",""
