"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"true","false","[]","[]","[]","preload","0","39659","0.0-0.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","44253","0.0-1.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":4586}]","4593","","","","","","","","","","","","","",""
"","","","","","instructions","2","48948","0.0-2.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":4694}]","4694","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","51153","0.0-3.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","","1147","","","","","","","","","","","","","",""
"","","","","","instructions","4","59652","0.0-4.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":8499}]","8499","","","","","","","","","","","","","",""
"","","","","","instructions","5","85180","0.0-5.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":25527}]","25527","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","89188","0.0-6.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","91260","0.0-7.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","","2071","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","95272","0.0-8.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","96420","0.0-9.0","920A1FA2AFDA4AFF8277D9B361205760","019dac63-9341-7049-bc90-2b893e7cb99c","019dac5b-243f-7307-af64-a10f53f1ef70","","1147","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
