"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","4318","0.0-0.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","","","","","","","","","","",""
"","","","","","instructions","1","39462","0.0-1.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","[{""page_index"":0,""viewing_time"":35144}]","35144","","","","","","","","",""
"","","","","","instructions","2","94310","0.0-2.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","[{""page_index"":0,""viewing_time"":54847}]","54847","","","","","","","","",""
"true","","","","","fullscreen","3","96922","0.0-3.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","","1610","","","","","","","","",""
"","","","","","instructions","4","106441","0.0-4.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","[{""page_index"":0,""viewing_time"":9519}]","9519","","","","","","","","",""
"","","","","","instructions","5","115423","0.0-5.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","[{""page_index"":0,""viewing_time"":8981}]","8981","","","","","","","","",""
"","","","","","html-keyboard-response","6","119428","0.0-6.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","120731","0.0-7.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","","1302","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","124735","0.0-8.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","125538","0.0-9.0","8DFA07C880FC4350BCAE8401C5098747","019ce76a-755b-7487-ba6f-a79730f3716c","019ce768-b048-7627-b827-888248f65c31","","803","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
