"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","2832","0.0-0.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","","","","","","","","","",""
"","","","","","instructions","1","6218","0.0-1.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":3385}]","3385","","","","","","","","",""
"","","","","","instructions","2","9272","0.0-2.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":3054}]","3054","","","","","","","","",""
"true","","","","","fullscreen","3","11807","0.0-3.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1532","","","","","","","","",""
"","","","","","instructions","4","31934","0.0-4.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":20125}]","20126","","","","","","","","",""
"","","","","","instructions","5","55241","0.0-5.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":23307}]","23307","","","","","","","","",""
"","","","","","html-keyboard-response","6","59257","0.0-6.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","61250","0.0-7.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1991","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","65251","0.0-8.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","67549","0.0-9.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","2296","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","71550","0.0-10.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","73308","0.0-11.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1757","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","77315","0.0-12.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","77746","0.0-13.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","430","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","79354","0.0-14.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":1608}]","1608","","","","","","","","",""
"","","","","","html-keyboard-response","15","80356","0.0-15.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","85372","0.0-16.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","17","88046","0.0-17.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","2673","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","coin_causal","","","",""
"","","","","","html-keyboard-response","18","93047","0.0-18.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","19","94369","0.0-19.0","A3B83172E928434E9BC83C87525CC2D3","019ce65f-658a-7998-bae7-b1e906d25d85","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1321","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","coin_causal","","","",""
