"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","7167","0.0-0.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","","","","","","","","","","","","","",""
"","","","","","instructions","1","9337","0.0-1.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":2163}]","2163","","","","","","","","","","","",""
"","","","","","instructions","2","12406","0.0-2.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":3067}]","3067","","","","","","","","","","","",""
"true","","","","","fullscreen","3","15681","0.0-3.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","","2273","","","","","","","","","","","",""
"","","","","","instructions","4","29581","0.0-4.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":13899}]","13899","","","","","","","","","","","",""
"","","","","","instructions","5","41998","0.0-5.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":12415}]","12416","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","46000","0.0-6.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","7","47989","0.0-7.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","","1984","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","",""
"","","","","","html-keyboard-response","8","51991","0.0-8.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","53868","0.0-9.0","10DCCBD8FE8348138308ADFEF74EB272","019cf9bf-23f4-7a50-b4f2-1fda58550044","019cf99d-e445-78ae-88d0-91fe39b758eb","","1876","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","",""
