"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","21387","0.0-0.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","","","","","","","","","","","","","",""
"","","","","","instructions","1","31206","0.0-1.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":9817}]","9817","","","","","","","","","","","",""
"","","","","","instructions","2","33599","0.0-2.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":2391}]","2392","","","","","","","","","","","",""
"true","","","","","fullscreen","3","37906","0.0-3.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","","3303","","","","","","","","","","","",""
"","","","","","instructions","4","55883","0.0-4.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":17975}]","17976","","","","","","","","","","","",""
"","","","","","instructions","5","60639","0.0-5.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":4755}]","4755","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","64642","0.0-6.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","7","67574","0.0-7.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","","2931","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","",""
"","","","","","html-keyboard-response","8","71578","0.0-8.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","73456","0.0-9.0","CE6C4C36377D4F05AF7A7252670E73D4","019cf985-aaeb-7f97-a615-97bf1b5955eb","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1875","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","","","",""
