"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","8292","0.0-0.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","","","","","","","","","","","","",""
"","","","","","instructions","1","19698","0.0-1.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":11404}]","11405","","","","","","","","","","","",""
"","","","","","instructions","2","120470","0.0-2.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":100772}]","100772","","","","","","","","","","","",""
"true","","","","","fullscreen","3","123162","0.0-3.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1687","","","","","","","","","","","",""
"","","","","","instructions","4","131082","0.0-4.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":7919}]","7919","","","","","","","","","","","",""
"","","","","","instructions","5","134921","0.0-5.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":3839}]","3839","","","","","","","","","","","",""
"","","","","","html-button-response","6","138342","0.0-6.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3418","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","housework_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","146346","0.0-7.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","housework_semantic","semantic_sequence","4","neutral","","","","",""
"","","","","","html-keyboard-response","8","151349","0.0-8.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","153123","0.0-9.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1772","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","the_performance_causal","","","","","","","",""
"","","","","","html-keyboard-response","10","161125","0.0-10.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","the_performance_causal","causal_sequence","6","neutral","","","","",""
"","","","","","html-keyboard-response","11","166128","0.0-11.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","12","169522","0.0-12.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3392","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","dog_causal","","","","","","","",""
"","","","","","html-keyboard-response","13","177526","0.0-13.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","dog_causal","causal_sequence","6","valuable","","","","",""
"","","","","","html-keyboard-response","14","182528","0.0-14.0","B18E63EFADDC4653A5F014B857028353","019dad05-8f8c-7eca-b456-8ee00a800e82","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
