"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","47988","0.0-0.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","","","","","","","","","","","",""
"","","","","","instructions","1","71282","0.0-1.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":23293}]","23293","","","","","","","","","",""
"","","","","","instructions","2","98422","0.0-2.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":27139}]","27140","","","","","","","","","",""
"true","","","","","fullscreen","3","104521","0.0-3.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","","5095","","","","","","","","","",""
"","","","","","instructions","4","226233","0.0-4.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":121710}]","121711","","","","","","","","","",""
"","","","","","instructions","5","241744","0.0-5.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":15510}]","15510","","","","","","","","","",""
"","","","","","html-keyboard-response","6","245758","0.0-6.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","248761","0.0-7.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","252771","0.0-8.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","255778","0.0-9.0","2810E4BC25BC4C19901BB68B978E2228","019ce87b-29b4-7f2e-8cc5-1681c5ab2b0e","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","2","","","","","",""
