"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","experiment","view_history","rt","stimulus","response","task","folder","order_direction","causality_condition","s1_index","s2_index","reward_condition","rewarded_folder","neutral_folder","rewarded_original_order","neutral_original_order","rewarded_causality","neutral_causality","chose_associated_reward"
"true","false","[]","[]","[]","preload","0","136","0.0-0.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","5771","0.0-1.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":1844},{""page_index"":1,""viewing_time"":3163},{""page_index"":2,""viewing_time"":628}]","5635","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","7752","0.0-2.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","979","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","8712","0.0-3.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":959}]","959","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","10712","0.0-4.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""></div>","null","practice_S1","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","11713","0.0-5.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","13714","0.0-6.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image""></div>","null","practice_S2","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-button-response","7","16716","0.0-7.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","null","practice_attention_check","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","18216","0.0-8.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","20217","0.0-9.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""></div>","null","practice_S1","museum_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","21218","0.0-10.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","23219","0.0-11.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image""></div>","null","practice_S2","museum_causal","","","","","","","","","","","",""
"","","","","","html-button-response","12","24211","0.0-12.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","991","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","practice_attention_check","museum_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","25712","0.0-13.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","instructions","14","26801","0.0-14.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":1089}]","1089","","","","","","","","","","","","","","","",""
"","","","","","instructions","15","27480","0.0-15.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":678}]","678","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","29481","0.0-16.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image""></div>","null","phase1_S1","museum_causal","descending","medium","7","1","","","","","","","",""
"","","","","","html-keyboard-response","17","30482","0.0-17.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","32483","0.0-18.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""></div>","null","phase1_S2","museum_causal","descending","medium","","","","","","","","","",""
"","","","","","html-button-response","19","33298","0.0-19.0","5E906BA7D7AE4E5EAFA84B45BFFF3CA9","01a08a13-6faa-79b4-980b-15da0a4ffe20","01a089df-5877-726d-8839-ff8a3de09a22","Wimmer_Shohamy_2012_Association_Bias_Full","","814","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","phase1_attention_check","museum_causal","","","","","","","","","","","",""
