"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","9129","0.0-0.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","","","","","","","","","","","",""
"","","","","","instructions","1","12063","0.0-1.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":2933}]","2933","","","","","","","","","","",""
"","","","","","instructions","2","14463","0.0-2.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":2399}]","2399","","","","","","","","","","",""
"true","","","","","fullscreen","3","20128","0.0-3.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","4657","","","","","","","","","","",""
"","","","","","instructions","4","25969","0.0-4.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":5839}]","5839","","","","","","","","","","",""
"","","","","","instructions","5","27236","0.0-5.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":1266}]","1266","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","31252","0.0-6.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","33874","0.0-7.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","2618","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","37875","0.0-8.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","39522","0.0-9.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","1646","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","43525","0.0-10.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","44771","0.0-11.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","1245","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","48787","0.0-12.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","13","49391","0.0-13.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","604","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","",""
"","","","","","instructions","14","51641","0.0-14.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":2249}]","2249","","","","","","","","","","",""
"","","","","","instructions","15","53479","0.0-15.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":1837}]","1837","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","54490","0.0-16.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","",""
"","","","","","html-keyboard-response","17","59503","0.0-17.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","18","60777","0.0-18.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","1272","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","19","65780","0.0-19.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","20","66672","0.0-20.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","890","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","21","71673","0.0-21.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","22","72537","0.0-22.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","863","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","23","77542","0.0-23.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","24","78372","0.0-24.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","829","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","25","83374","0.0-25.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","26","84237","0.0-26.0","5F1A52C86AF248B5BE88E6175692917B","019cf816-497b-7073-bbc2-cc6da6d233e9","019cf80d-4266-7117-8a51-54e13c84aca4","","863","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","flight_scheme","schematic_sequence","","","","",""
