"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","1741","0.0-0.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","","","","","","","","","","","",""
"","","","","","instructions","1","4376","0.0-1.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":2633}]","2634","","","","","","","","","",""
"","","","","","instructions","2","8119","0.0-2.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":3743}]","3743","","","","","","","","","",""
"true","","","","","fullscreen","3","10581","0.0-3.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","","1455","","","","","","","","","",""
"","","","","","instructions","4","17191","0.0-4.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":6610}]","6610","","","","","","","","","",""
"","","","","","instructions","5","20015","0.0-5.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":2823}]","2823","","","","","","","","","",""
"","","","","","html-keyboard-response","6","24030","0.0-6.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","26424","0.0-7.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","","2392","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","30436","0.0-8.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","31503","0.0-9.0","AF716B8D902543A281F26D0DF37F7247","019ce883-bfb9-7a3a-a7ec-b91918f02472","019ce875-66c2-7f0b-b5e8-086c75889f84","","1066","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
