"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","lucky_X","chosen_image_index"
"true","false","[]","[]","[]","preload","0","39694","0.0-0.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","","","","","","","","","","",""
"","","","","","instructions","1","43433","0.0-1.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":3737}]","3738","","","","","","","","","",""
"","","","","","instructions","2","76680","0.0-2.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":33246}]","33246","","","","","","","","","",""
"true","","","","","fullscreen","3","81744","0.0-3.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","4047","","","","","","","","","",""
"","","","","","instructions","4","91891","0.0-4.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":10145}]","10146","","","","","","","","","",""
"","","","","","instructions","5","99459","0.0-5.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":7567}]","7568","","","","","","","","","",""
"","","","","","html-keyboard-response","6","103476","0.0-6.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","106479","0.0-7.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","110496","0.0-8.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","111257","0.0-9.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","759","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","115270","0.0-10.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","115915","0.0-11.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","644","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","119930","0.0-12.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","120575","0.0-13.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","643","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","123101","0.0-14.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":2526}]","2527","","","","","","","","","",""
"","","","","","instructions","15","169274","0.0-15.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":46172}]","46172","","","","","","","","","",""
"","","","","","instructions","16","171922","0.0-16.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":2647}]","2648","","","","","","","","","",""
"","","","","","html-keyboard-response","17","172938","0.0-17.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","18","177947","0.0-18.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","19","178976","0.0-19.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","1026","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","20","183984","0.0-20.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","21","184760","0.0-21.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","774","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","22","189766","0.0-22.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","23","190581","0.0-23.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","813","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","24","195589","0.0-24.0","BBA7C3C1B0CA4A549B6F713335FED02C","019ced5d-f542-7470-b614-d436de09bad2","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
