"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","183","0.0-0.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","","","","","","","","","",""
"","","","","","instructions","1","1647","0.0-1.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":1463}]","1463","","","","","","","","",""
"","","","","","instructions","2","6221","0.0-2.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":4574}]","4574","","","","","","","","",""
"true","","","","","fullscreen","3","8425","0.0-3.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1199","","","","","","","","",""
"","","","","","instructions","4","11058","0.0-4.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":2632}]","2632","","","","","","","","",""
"","","","","","instructions","5","11970","0.0-5.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":911}]","911","","","","","","","","",""
"","","","","","html-keyboard-response","6","15973","0.0-6.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","18976","0.0-7.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","22979","0.0-8.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","25935","0.0-9.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","2954","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","29937","0.0-10.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","31070","0.0-11.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1132","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","35072","0.0-12.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","35794","0.0-13.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","721","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","37290","0.0-14.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":1495}]","1495","","","","","","","","",""
"","","","","","html-keyboard-response","15","38292","0.0-15.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","43293","0.0-16.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","17","44350","0.0-17.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1056","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","coin_causal","","","",""
"","","","","","html-keyboard-response","18","49352","0.0-18.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","19","50594","0.0-19.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1241","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","coin_causal","","","",""
"","","","","","html-keyboard-response","20","55596","0.0-20.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","21","56190","0.0-21.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","593","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","3","coin_causal","","","",""
"","","","","","html-keyboard-response","22","61193","0.0-22.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","23","62138","0.0-23.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","945","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","4","coin_causal","","","",""
"","","","","","html-keyboard-response","24","67141","0.0-24.0","776571E8DF5D455F96ECB509C53AFEB7","019ce673-bdb4-7e25-ace3-a9cb90886434","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
