"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","7837","0.0-0.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","","","","","","","","","","","",""
"","","","","","instructions","1","9825","0.0-1.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":1987}]","1988","","","","","","","","","","",""
"","","","","","instructions","2","18942","0.0-2.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":9116}]","9116","","","","","","","","","","",""
"true","","","","","fullscreen","3","21877","0.0-3.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","1931","","","","","","","","","","",""
"","","","","","instructions","4","36867","0.0-4.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":14989}]","14989","","","","","","","","","","",""
"","","","","","instructions","5","46543","0.0-5.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":9676}]","9676","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","50551","0.0-6.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","53201","0.0-7.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","2649","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","57204","0.0-8.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","58741","0.0-9.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","1535","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","62744","0.0-10.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","63845","0.0-11.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","1099","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","67853","0.0-12.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","13","68901","0.0-13.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","1046","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","",""
"","","","","","instructions","14","71030","0.0-14.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":2128}]","2128","","","","","","","","","","",""
"","","","","","instructions","15","82136","0.0-15.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":11106}]","11106","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","83143","0.0-16.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","",""
"","","","","","html-keyboard-response","17","88149","0.0-17.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","18","90717","0.0-18.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","2566","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","1","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","19","95719","0.0-19.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","20","96430","0.0-20.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","709","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","21","101432","0.0-21.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","22","102176","0.0-22.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","743","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","23","107178","0.0-23.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","24","107815","0.0-24.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","635","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","25","112819","0.0-25.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","26","113749","0.0-26.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","929","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","27","118761","0.0-27.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","28","119470","0.0-28.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","708","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","29","124481","0.0-29.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","30","125281","0.0-30.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","799","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","flight_scheme","schematic_sequence","","","","",""
"","","","","","html-keyboard-response","31","130307","0.0-31.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","32","130980","0.0-32.0","6DFEEE5D622B4162A92B4CAD7B698007","019cf07c-6453-7eaf-8c2f-c33c71cedbf5","019cf037-5203-781a-b900-108ccb1cab86","","672","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","8","flight_scheme","schematic_sequence","","","","",""
