"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","17437","0.0-0.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","","","","","","","","","","","","",""
"","","","","","instructions","1","30534","0.0-1.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":13079}]","13079","","","","","","","","","","",""
"","","","","","instructions","2","36650","0.0-2.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":6115}]","6116","","","","","","","","","","",""
"true","","","","","fullscreen","3","39788","0.0-3.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","","2130","","","","","","","","","","",""
"","","","","","instructions","4","71699","0.0-4.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":31911}]","31911","","","","","","","","","","",""
"","","","","","instructions","5","83264","0.0-5.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":11565}]","11565","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","87279","0.0-6.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","90291","0.0-7.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","94292","0.0-8.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","97293","0.0-9.0","89975035950644E1BA35A6D97BD2CD4F","019cf067-d6c7-7049-a0f9-0a42c7d82dfd","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","2","","","","","","",""
