"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","target_X","l_dist","r_dist","chosen_image_index","selected_after_X","correct_choice"
"true","false","[]","[]","[]","preload","0","60397","0.0-0.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","65592","0.0-1.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":5193}]","5193","","","","","","","","","","","","","","",""
"","","","","","instructions","2","77110","0.0-2.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":11518}]","11518","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","80223","0.0-3.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","","2101","","","","","","","","","","","","","","",""
"","","","","","instructions","4","91363","0.0-4.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":11139}]","11139","","","","","","","","","","","","","","",""
"","","","","","instructions","5","100312","0.0-5.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":8949}]","8949","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","104322","0.0-6.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","7","106766","0.0-7.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","","2441","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","110783","0.0-8.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","9","112216","0.0-9.0","0BBAFB1C73834E5EBCBF33F788B3639F","019d6684-c752-7607-9351-2eb5c0d24034","019d6630-2071-75cb-8026-6699844a2719","","1432","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","","",""
