"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"true","false","[]","[]","[]","preload","0","5013","0.0-0.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","26943","0.0-1.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":21930}]","21930","","","","","","","","","","","","","",""
"","","","","","instructions","2","29643","0.0-2.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":2699}]","2699","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","32569","0.0-3.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1915","","","","","","","","","","","","","",""
"","","","","","instructions","4","35871","0.0-4.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":3302}]","3302","","","","","","","","","","","","","",""
"","","","","","instructions","5","38621","0.0-5.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":2750}]","2750","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","42623","0.0-6.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","43914","0.0-7.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1289","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","47917","0.0-8.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","48891","0.0-9.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","973","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","52901","0.0-10.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","54278","0.0-11.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1376","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","58289","0.0-12.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","59573","0.0-13.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1283","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","61247","0.0-14.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":1673}]","1673","","","","","","","","","","","","","",""
"","","","","","instructions","15","80596","0.0-15.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":19349}]","19349","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","85607","0.0-16.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","86620","0.0-17.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","18","89635","0.0-18.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","1","package_causal","causal_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","19","90637","0.0-19.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","20","91849","0.0-20.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1212","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","package_causal","causal_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","21","92853","0.0-21.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","22","94997","0.0-22.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","2142","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","package_causal","causal_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","23","96003","0.0-23.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","24","97630","0.0-24.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1626","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","package_causal","causal_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","25","98632","0.0-25.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","26","99389","0.0-26.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","757","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","package_causal","causal_sequence","chronological","","","","","","",""
