"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"true","false","[]","[]","[]","preload","0","14144","0.0-0.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","167274","0.0-1.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":153130}]","153130","","","","","","","","","","","","","",""
"","","","","","instructions","2","195149","0.0-2.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":27872}]","27873","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","197719","0.0-3.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1564","","","","","","","","","","","","","",""
"","","","","","instructions","4","201319","0.0-4.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":3600}]","3600","","","","","","","","","","","","","",""
"","","","","","instructions","5","204145","0.0-5.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":2823}]","2824","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","208148","0.0-6.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","211152","0.0-7.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","215170","0.0-8.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","215919","0.0-9.0","EE50FE4297774D8B955D4C33BA4B9BFE","019cfa71-bef6-797f-b8a8-b50545f07451","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","747","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
