"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","13152","0.0-0.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","","","","","","","","","","","",""
"","","","","","instructions","1","18512","0.0-1.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":5358}]","5358","","","","","","","","","",""
"","","","","","instructions","2","21723","0.0-2.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":3211}]","3211","","","","","","","","","",""
"true","","","","","fullscreen","3","24768","0.0-3.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","","2032","","","","","","","","","",""
"","","","","","instructions","4","35264","0.0-4.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":10495}]","10495","","","","","","","","","",""
"","","","","","instructions","5","37179","0.0-5.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":1915}]","1915","","","","","","","","","",""
"","","","","","html-keyboard-response","6","41193","0.0-6.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","43830","0.0-7.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","","2635","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","47838","0.0-8.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","49036","0.0-9.0","65FDC56138894B8E9917C6CF4FD65F39","019ce879-f41a-7319-a857-e909794e5e13","019ce875-66c2-7f0b-b5e8-086c75889f84","","1197","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
