"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"true","false","[]","[]","[]","preload","0","1563","0.0-0.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","3675","0.0-1.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":2111}]","2111","","","","","","","","","","","","","",""
"","","","","","instructions","2","5652","0.0-2.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":1976}]","1977","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","15605","0.0-3.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","8943","","","","","","","","","","","","","",""
"","","","","","instructions","4","404005","0.0-4.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":388399}]","388399","","","","","","","","","","","","","",""
"","","","","","instructions","5","410834","0.0-5.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":6828}]","6828","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","414836","0.0-6.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","416693","0.0-7.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","1856","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","420704","0.0-8.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","422088","0.0-9.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","1383","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","426103","0.0-10.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","426847","0.0-11.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","743","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","430853","0.0-12.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","432001","0.0-13.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","1148","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","433922","0.0-14.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":1921}]","1921","","","","","","","","","","","","","",""
"","","","","","instructions","15","447728","0.0-15.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":13806}]","13806","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","452734","0.0-16.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","457736","0.0-17.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/transportation_semantic/transportation_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","18","458572","0.0-18.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","835","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/transportation_semantic/transportation_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","1","transportation_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","19","463580","0.0-19.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/transportation_semantic/transportation_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","20","464738","0.0-20.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","1157","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/transportation_semantic/transportation_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","transportation_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","21","469739","0.0-21.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/transportation_semantic/transportation_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","22","471704","0.0-22.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","1964","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/transportation_semantic/transportation_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","transportation_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","23","476714","0.0-23.0","7E960798CC674DBD9E28A300CE3419EB","019d6b11-e54d-7299-81b6-d39499d84b84","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/transportation_semantic/transportation_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
