"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","106569","0.0-0.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","","","","","","","","","","","","",""
"","","","","","instructions","1","121820","0.0-1.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":15248}]","15249","","","","","","","","","","",""
"","","","","","instructions","2","145883","0.0-2.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":24061}]","24061","","","","","","","","","","",""
"true","","","","","fullscreen","3","151247","0.0-3.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","","4328","","","","","","","","","","",""
"","","","","","instructions","4","160901","0.0-4.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":9651}]","9651","","","","","","","","","","",""
"","","","","","instructions","5","170405","0.0-5.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":9503}]","9503","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","174416","0.0-6.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","177427","0.0-7.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","181440","0.0-8.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","184442","0.0-9.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","188449","0.0-10.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","189732","0.0-11.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","","1280","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","193753","0.0-12.0","9C86B0ED04984F70A9DC3D70842D4536","019cf035-27b8-7f5c-93ae-504e07a0cd15","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
