"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","178064","0.0-0.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","201204","0.0-1.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":23138}]","23139","","","","","","","","",""
"","","","","","instructions","2","240639","0.0-2.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":39434}]","39434","","","","","","","","",""
"true","","","","","fullscreen","3","243362","0.0-3.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","1712","","","","","","","","",""
"","","","","","instructions","4","256446","0.0-4.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":13083}]","13083","","","","","","","","",""
"","","","","","instructions","5","267619","0.0-5.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":11172}]","11172","","","","","","","","",""
"","","","","","html-keyboard-response","6","271625","0.0-6.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","274639","0.0-7.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","278645","0.0-8.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","280358","0.0-9.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","1710","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","284366","0.0-10.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","285088","0.0-11.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","720","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","289096","0.0-12.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","289847","0.0-13.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","749","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","292436","0.0-14.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":2588}]","2588","","","","","","","","",""
"","","","","","html-keyboard-response","15","293440","0.0-15.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","298442","0.0-16.0","D18E8083ADC74EF4A3A3C716416DF25D","019ce7dd-56a6-7a57-8748-04a673535734","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
