"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"","","","","","html-keyboard-response","10","70521","0.0-10.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","71777","0.0-11.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","1255","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","75779","0.0-12.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","77147","0.0-13.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","1367","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","78601","0.0-14.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":1454}]","1455","","","","","","","","","",""
"","","","","","html-keyboard-response","15","79603","0.0-15.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","16","84604","0.0-16.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","17","87300","0.0-17.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","2695","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","package_causal","","","","",""
"","","","","","html-keyboard-response","18","92301","0.0-18.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","19","95190","0.0-19.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","2888","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","2","package_causal","","","","",""
"","","","","","html-keyboard-response","20","100193","0.0-20.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","21","102076","0.0-21.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","1882","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","3","package_causal","","","","",""
"","","","","","html-keyboard-response","22","107078","0.0-22.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","23","108068","0.0-23.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","989","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","4","package_causal","","","","",""
"","","","","","html-keyboard-response","24","113069","0.0-24.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","25","113702","0.0-25.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","632","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","package_causal","","","","",""
"","","","","","html-keyboard-response","26","118703","0.0-26.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","27","119308","0.0-27.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","604","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","6","package_causal","","","","",""
"","","","","","html-keyboard-response","28","124308","0.0-28.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","29","126495","0.0-29.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","2186","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","7","package_causal","","","","",""
"","","","","","html-keyboard-response","30","131496","0.0-30.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","31","132476","0.0-31.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","979","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_8.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","8","package_causal","","","","",""
"","","","","","html-keyboard-response","32","137478","0.0-32.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_9.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","33","138252","0.0-33.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","774","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_9.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","9","package_causal","","","","",""
"","","","","","html-keyboard-response","34","139254","0.0-34.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","35","144254","0.0-35.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","36","145498","0.0-36.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","1243","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","37","150500","0.0-37.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","38","151236","0.0-38.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","735","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","39","156238","0.0-39.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","40","159239","0.0-40.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","3","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","41","164240","0.0-41.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","42","167241","0.0-42.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","4","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","43","172241","0.0-43.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","44","175243","0.0-44.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","5","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","45","180245","0.0-45.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","46","182692","0.0-46.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","2447","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","6","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","47","187692","0.0-47.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","48","189095","0.0-48.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","1403","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","7","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","49","194097","0.0-49.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","50","194851","0.0-50.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","754","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","8","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","51","199852","0.0-51.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","52","200476","0.0-52.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","622","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","9","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","53","201477","0.0-53.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","54","206479","0.0-54.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","55","208055","0.0-55.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","1576","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","56","213056","0.0-56.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","57","216057","0.0-57.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","2","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","58","221060","0.0-58.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","59","222027","0.0-59.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","966","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","3","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","60","227028","0.0-60.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","61","230032","0.0-61.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","4","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","62","235033","0.0-62.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","63","235805","0.0-63.0","CF5EC965C8AF4814AD6710C96FAC6770","019ce87c-856e-7e10-a939-1952c2c7da36","019ce875-66c2-7f0b-b5e8-086c75889f84","","771","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","saving_a_cat_causal","","","","",""
