"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","2555","0.0-0.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","55075","0.0-1.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":52520}]","52520","","","","","","","","",""
"","","","","","instructions","2","57774","0.0-2.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":2699}]","2699","","","","","","","","",""
"true","","","","","fullscreen","3","60662","0.0-3.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","1867","","","","","","","","",""
"","","","","","instructions","4","68042","0.0-4.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":7380}]","7380","","","","","","","","",""
"","","","","","instructions","5","340081","0.0-5.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":272039}]","272040","","","","","","","","",""
"","","","","","html-keyboard-response","6","344086","0.0-6.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","347094","0.0-7.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","351106","0.0-8.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","354108","0.0-9.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","358123","0.0-10.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","361138","0.0-11.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","365152","0.0-12.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","366732","0.0-13.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","1579","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","442267","0.0-14.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":75535}]","75535","","","","","","","","",""
"","","","","","html-keyboard-response","15","443269","0.0-15.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","448271","0.0-16.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","17","449350","0.0-17.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","1078","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","coin_causal","","","",""
"","","","","","html-keyboard-response","18","454354","0.0-18.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","19","455083","0.0-19.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","728","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","coin_causal","","","",""
"","","","","","html-keyboard-response","20","460098","0.0-20.0","9EDEC868D1A44566BA439970D5DB2533","019ce7b1-bd67-75bb-8215-6f9a72104705","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
