"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","view_history","stimulus","response","task","folder","image_index","valuable_image_index","reward_type","distance_from_x","v_index","n_index","sequence_type","valuable_folder","neutral_folder","chosen_valuable"
"true","false","[]","[]","[]","preload","0","10918","0.0-0.0","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","127967","0.0-1.0","116047","","","","","","","","","","","","","","",""
"","","","","","instructions","2","132198","0.0-2.0","4231","[{""page_index"":0,""viewing_time"":4230}]","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","3","135201","0.0-3.0","null","","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","139205","0.0-4.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_1.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","5","143397","0.0-5.0","4189","","<div class=""stimulus-container""><img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_1.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","1","person_check","hotel_scheme","1","","","","","","","","",""
"","","","","","html-keyboard-response","6","147399","0.0-6.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_2.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","148167","0.0-7.0","763","","<div class=""stimulus-container""><img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_2.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","hotel_scheme","2","","","","","","","","",""
"","","","","","html-keyboard-response","8","152169","0.0-8.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_3.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","153330","0.0-9.0","1159","","<div class=""stimulus-container""><img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_3.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","hotel_scheme","3","","","","","","","","",""
"","","","","","html-keyboard-response","10","157333","0.0-10.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_4.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","158396","0.0-11.0","1062","","<div class=""stimulus-container""><img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_4.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","1","person_check","hotel_scheme","4","","","","","","","","",""
