"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","3205","0.0-0.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","","","","","","","","","","","",""
"","","","","","instructions","1","29418","0.0-1.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":26211}]","26211","","","","","","","","","","",""
"","","","","","instructions","2","34051","0.0-2.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":4633}]","4633","","","","","","","","","","",""
"true","","","","","fullscreen","3","36571","0.0-3.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","1509","","","","","","","","","","",""
"","","","","","instructions","4","52102","0.0-4.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":15530}]","15531","","","","","","","","","","",""
"","","","","","instructions","5","182029","0.0-5.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":129926}]","129927","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","186031","0.0-6.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","187815","0.0-7.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","1783","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","191817","0.0-8.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","192253","0.0-9.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","435","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","196270","0.0-10.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","196941","0.0-11.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","671","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","200944","0.0-12.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","13","202019","0.0-13.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","1074","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","",""
"","","","","","instructions","14","277161","0.0-14.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":75141}]","75141","","","","","","","","","","",""
"","","","","","instructions","15","417797","0.0-15.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","[{""page_index"":0,""viewing_time"":140635}]","140636","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","418798","0.0-16.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","",""
"","","","","","html-keyboard-response","17","423806","0.0-17.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","18","425001","0.0-18.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","1193","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","the_performance_causal","causal_sequence","","","","",""
"","","","","","html-keyboard-response","19","430009","0.0-19.0","5C6D437C650449C99127F6632DB717CF","019cf4da-434c-71a4-8e1b-c97962bd7389","019cf4c8-1de8-79ec-b3bd-d98520647593","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
