"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","18183","0.0-0.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","28063","0.0-1.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":9878}]","9879","","","","","","","","",""
"","","","","","instructions","2","33219","0.0-2.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":5155}]","5155","","","","","","","","",""
"true","","","","","fullscreen","3","36274","0.0-3.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","2037","","","","","","","","",""
"","","","","","instructions","4","38788","0.0-4.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":2511}]","2512","","","","","","","","",""
"","","","","","instructions","5","50374","0.0-5.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":11584}]","11584","","","","","","","","",""
"","","","","","html-keyboard-response","6","54380","0.0-6.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","57390","0.0-7.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","61397","0.0-8.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","64407","0.0-9.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","68409","0.0-10.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","69811","0.0-11.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","1400","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","73820","0.0-12.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","75074","0.0-13.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","1253","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","78170","0.0-14.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":3094}]","3095","","","","","","","","",""
"","","","","","html-keyboard-response","15","79174","0.0-15.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","84178","0.0-16.0","3D2DB2CE66AF4513A1DF345A9F5C1C1F","019ce7a9-dfdb-713d-886c-739c136c208f","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
