"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","18449","0.0-0.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","","","","","","","","","","","","","",""
"","","","","","instructions","1","20535","0.0-1.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":2085}]","2086","","","","","","","","","","","",""
"","","","","","instructions","2","23388","0.0-2.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":2852}]","2853","","","","","","","","","","","",""
"true","","","","","fullscreen","3","25768","0.0-3.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","","1373","","","","","","","","","","","",""
"","","","","","instructions","4","40947","0.0-4.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":15178}]","15178","","","","","","","","","","","",""
"","","","","","instructions","5","49167","0.0-5.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":8220}]","8220","","","","","","","","","","","",""
"","","","","","html-button-response","6","55136","0.0-6.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","","5967","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","hotel_scheme","","","","","","","",""
"","","","","","html-keyboard-response","7","63141","0.0-7.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","hotel_scheme","schematic_sequence","7","valuable","","","","",""
"","","","","","html-keyboard-response","8","68143","0.0-8.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","71015","0.0-9.0","F9F0B2D118C54FC6B92818EE77EA7CA9","019db60d-2d9c-7833-83f2-50d559485a78","019db609-2a35-76b9-807a-e0c4c153f4bb","","2871","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","supermarket_scheme","","","","","","","",""
