"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","6112","0.0-0.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","7464","0.0-1.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":1351}]","1352","","","","","","","","",""
"","","","","","instructions","2","13167","0.0-2.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":5703}]","5703","","","","","","","","",""
"true","","","","","fullscreen","3","17293","0.0-3.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","3123","","","","","","","","",""
"","","","","","instructions","4","115937","0.0-4.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":98644}]","98644","","","","","","","","",""
"","","","","","instructions","5","121970","0.0-5.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":6033}]","6033","","","","","","","","",""
"","","","","","html-keyboard-response","6","125971","0.0-6.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","127046","0.0-7.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","1074","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","131060","0.0-8.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","131908","0.0-9.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","848","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","135917","0.0-10.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","136322","0.0-11.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","405","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","140327","0.0-12.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","141944","0.0-13.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","1616","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","144051","0.0-14.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":2107}]","2107","","","","","","","","",""
"","","","","","html-keyboard-response","15","145052","0.0-15.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","150060","0.0-16.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","17","151733","0.0-17.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","1672","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","dog_causal","","","",""
"","","","","","html-keyboard-response","18","156736","0.0-18.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","19","158334","0.0-19.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","1597","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","dog_causal","","","",""
"","","","","","html-keyboard-response","20","163339","0.0-20.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","21","166340","0.0-21.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","3","dog_causal","","","",""
"","","","","","html-keyboard-response","22","171341","0.0-22.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","23","172537","0.0-23.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","1195","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","4","dog_causal","","","",""
"","","","","","html-keyboard-response","24","177547","0.0-24.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","25","178482","0.0-25.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","934","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","dog_causal","","","",""
"","","","","","html-keyboard-response","26","183493","0.0-26.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","27","186495","0.0-27.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","6","dog_causal","","","",""
"","","","","","html-keyboard-response","28","191495","0.0-28.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","29","192011","0.0-29.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","516","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","7","dog_causal","","","",""
"","","","","","html-keyboard-response","30","197018","0.0-30.0","4B8A4D6B25414251B03070A55B3D7D16","019ce7a8-e504-76d3-ae61-8148d7918dd7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
