"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","11041","0.0-0.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","12425","0.0-1.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":1384}]","1384","","","","","","","","",""
"","","","","","instructions","2","48450","0.0-2.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":36022}]","36023","","","","","","","","",""
"true","","","","","fullscreen","3","51201","0.0-3.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","1747","","","","","","","","",""
"","","","","","instructions","4","53002","0.0-4.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":1800}]","1801","","","","","","","","",""
"","","","","","instructions","5","55138","0.0-5.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":2136}]","2136","","","","","","","","",""
"","","","","","html-keyboard-response","6","59141","0.0-6.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","61486","0.0-7.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","2344","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","65496","0.0-8.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","67441","0.0-9.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","1945","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","71444","0.0-10.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","73014","0.0-11.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","1569","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","77019","0.0-12.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","78213","0.0-13.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","1193","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","79714","0.0-14.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":1501}]","1501","","","","","","","","",""
"","","","","","html-keyboard-response","15","80725","0.0-15.0","EE2832D62B2C48C49D222C6B09F06DB2","019ce7b5-8c4a-711f-b49a-199db19ef428","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
